site,left,right,metric,seed9009_left_minus_right,seed9010_left_minus_right,seed9011_left_minus_right,median_left_minus_right,material_direction
ABBY,daily_0.75,daily_1.00,min_steps_per_tau,-6.775039875275915,1.1334164869692103,-7.78725490089818,-6.775039875275915,0
ABBY,daily_0.75,daily_1.00,max_cross_seed_width_fraction,6.243169216438825e-05,6.243169216438825e-05,6.243169216438825e-05,6.243169216438825e-05,0
ABBY,daily_0.75,daily_1.00,abs_resid_lag24,3.5031527979567656e-06,-2.9555369245315433e-06,1.816978184199236e-05,3.5031527979567656e-06,0
ABBY,daily_0.75,daily_1.00,sigma_upper_edge,-0.0004734848484848485,0.0,0.00029481132075471697,0.0,0
ABBY,daily_1.00,hourly_0.50,mean_acceptance,-0.21901953124999995,-0.22449609374999996,-0.22571484375,-0.22449609374999996,-1
ABBY,daily_1.00,hourly_0.50,saturation,-0.51439453125,-0.521353515625,-0.52153125,-0.521353515625,1
ABBY,daily_1.00,hourly_0.50,min_steps_per_tau,25.78465481910768,25.491790370112238,22.436119531192052,25.491790370112238,1
ABBY,daily_1.00,hourly_0.50,max_cross_seed_width_fraction,0.0015596385548428378,0.0015596385548428378,0.0015596385548428378,0.0015596385548428378,0
ABBY,daily_1.00,hourly_0.50,abs_resid_lag24,1.970344782753486e-05,-2.991168989385784e-06,-1.0786953371089147e-05,-2.991168989385784e-06,0
ABBY,daily_1.00,hourly_0.50,sigma_upper_edge,-0.0038667929292929295,-0.004807692307692308,-0.004375,-0.004375,0
ABBY,daily_1.00,hourly_0.75,mean_acceptance,-0.08749804687499999,-0.08323242187499999,-0.085861328125,-0.085861328125,-1
ABBY,daily_1.00,hourly_0.75,saturation,-0.531134765625,-0.525583984375,-0.534181640625,-0.531134765625,1
ABBY,daily_1.00,hourly_0.75,min_steps_per_tau,18.814066509178936,22.07324190965655,21.31879019233583,21.31879019233583,1
ABBY,daily_1.00,hourly_0.75,max_cross_seed_width_fraction,0.0017409392221498104,0.0017409392221498104,0.0017409392221498104,0.0017409392221498104,0
ABBY,daily_1.00,hourly_0.75,abs_resid_lag24,1.8493139708475326e-06,4.57084034166666e-06,-1.536595017415099e-05,1.8493139708475326e-06,0
ABBY,daily_1.00,hourly_0.75,sigma_upper_edge,-0.009607160312805474,-0.008272058823529412,-0.008101851851851851,-0.008272058823529412,0
ABBY,daily_1.00,hourly_1.00,mean_acceptance,0.00040429687499998757,0.003509765625000022,-0.0014707031250000002,0.00040429687499998757,0
ABBY,daily_1.00,hourly_1.00,saturation,-0.53671484375,-0.5333125,-0.521798828125,-0.5333125,1
ABBY,daily_1.00,hourly_1.00,min_steps_per_tau,19.16300216303543,22.613120064900357,14.494048089251176,19.16300216303543,1
ABBY,daily_1.00,hourly_1.00,max_cross_seed_width_fraction,0.0014554525661318969,0.0014554525661318969,0.0014554525661318969,0.0014554525661318969,0
ABBY,daily_1.00,hourly_1.00,abs_resid_lag24,1.704212121811377e-05,-1.25215232815723e-06,-1.2905101700488864e-05,-1.25215232815723e-06,0
ABBY,daily_1.00,hourly_1.00,sigma_upper_edge,-0.006362452651515152,-0.004261363636363636,-0.005078125,-0.005078125,0
ABBY,daily_1.00,daily_0.50,mean_acceptance,-0.23041992187500004,-0.22303515624999998,-0.2297109375,-0.2297109375,-1
ABBY,daily_1.00,daily_0.50,saturation,0.0024785156250000002,0.0028457031249999997,-0.002933593749999998,0.0024785156250000002,0
ABBY,daily_1.00,daily_0.50,min_steps_per_tau,15.064210899630961,21.447234502385758,13.533560474891445,15.064210899630961,1
ABBY,daily_1.00,daily_0.50,max_cross_seed_width_fraction,-0.003482822479895025,-0.003482822479895025,-0.003482822479895025,-0.003482822479895025,0
ABBY,daily_1.00,daily_0.50,abs_resid_lag24,-2.4956678790544196e-05,-4.096685940591094e-06,-3.572621438707735e-05,-2.4956678790544196e-05,0
ABBY,daily_1.00,daily_0.50,sigma_upper_edge,0.0004734848484848485,0.0,0.0,0.0,0
ABBY,daily_1.00,daily_0.75,mean_acceptance,-0.08782812499999998,-0.08841015624999998,-0.09110351562499996,-0.08841015624999998,-1
ABBY,daily_1.00,daily_0.75,saturation,-0.004089843749999999,0.0038242187500000004,0.005820312500000001,0.0038242187500000004,0
ABBY,daily_1.00,daily_0.75,min_steps_per_tau,6.775039875275915,-1.1334164869692103,7.78725490089818,6.775039875275915,0
ABBY,daily_1.00,daily_0.75,max_cross_seed_width_fraction,-6.243169216438825e-05,-6.243169216438825e-05,-6.243169216438825e-05,-6.243169216438825e-05,0
